event_id,visit_type,name,remarks
3348,secretary,Hillary Rodham Clinton,meet foreign minister rosenthal address conference internet freedom
3349,secretary,Hillary Rodham Clinton,attend funeral former president vaclav havel
3350,secretary,Hillary Rodham Clinton,refuel stop en route liberia
3351,secretary,Hillary Rodham Clinton,attend inauguration president ellen johnson sirleaf dedicate new us embassy compound
3352,secretary,Hillary Rodham Clinton,meet president alassane ouattara foreign minister daniel kablan duncan address center research action peace
3353,secretary,Hillary Rodham Clinton,meet president faure gnassingbe
3354,secretary,Hillary Rodham Clinton,meet president jose neves
3355,secretary,Hillary Rodham Clinton,attend munich security conference
3356,secretary,Hillary Rodham Clinton,meet president rosen plevneliev senior officials young roma professionals
3357,secretary,Hillary Rodham Clinton,attend ministerial meet sign usmexico transboundary agreement
3358,secretary,Hillary Rodham Clinton,attend conference somalia
3359,secretary,Hillary Rodham Clinton,attend friends syria meet meet president moncef marzouki prime minister hamadi jebali hold townhall meet
3360,secretary,Hillary Rodham Clinton,meet president abdelaziz bouteflika hold civil society roundtable
3361,secretary,Hillary Rodham Clinton,meet royal counselor fahri fihri foreign minister saad eddine alothmani host groundbreaking ceremony new embassy
3362,secretary,Hillary Rodham Clinton,meet king abdullah foreign minister prince saud attend first ministerial meet gulf cooperation councilus strategic cooperation forum
3363,secretary,Hillary Rodham Clinton,attend second meet friends syrian people meet prime minister tayyip erdogan foreign minister ahmed davutoglu arab league secretarygeneral nabil alaraby syrian national council
3364,secretary,Hillary Rodham Clinton,attend summit americas
3365,secretary,Hillary Rodham Clinton,attend usbrazil global partnership dialogue address first annual meet open government partnership
3366,secretary,Hillary Rodham Clinton,attend joint meet nato foreign defense minister meet natorussia council
3367,secretary,Hillary Rodham Clinton,attend ad hoc ministerial meet syria
3368,secretary,Hillary Rodham Clinton,attend joint meet uschina economic strategic dialogue uschina high level consultation peopletopeople exchange
3369,secretary,Hillary Rodham Clinton,meet prime minister sheikh hasina wajed foreign minister dipu moni civil society representatives sign agreement establish partnership
3370,secretary,Hillary Rodham Clinton,attend antitrafficking champion event meet prime minister manmohan singh foreign minister somanahalli krishna
3371,secretary,Hillary Rodham Clinton,meet queen margrethe ii prime minister helle thorningschmidt foreign minister villy sovndal attend green partnership growth event
3372,secretary,Hillary Rodham Clinton,meet king harald v prime minister jens stoltenberg foreign minister jonas stoere address global health conference take part meet high north tromso
3373,secretary,Hillary Rodham Clinton,meet prime minister fredrik reinfeldt foreign minister carl bildt address meet climate clean air coalition
3374,secretary,Hillary Rodham Clinton,meet president serz sargsian foreign minister eduard nalbandian address universal right award ceremony
3375,secretary,Hillary Rodham Clinton,meet president mikheil saakashvili prime minister nika gilauri open omnibus session usgeorgia strategic partnership commission
3376,secretary,Hillary Rodham Clinton,meet president ilham alyiev foreign minister elmar mammadyarov attend caspian oil gas show
3377,secretary,Hillary Rodham Clinton,meet foreign minister ahmet davutoglu deputy prime minister ali babacan swiss foreign minister didier burkhalter cochaired global counterterrorism forum
3378,secretary,Hillary Rodham Clinton,attend meet
3379,secretary,Hillary Rodham Clinton,attend un conference sustainable development
3380,secretary,Hillary Rodham Clinton,meet president sauli niinisto prime minister jyrki katainen foreign minister erkki tuomioja sign general security information agreement attend climate clean air coalition event
3381,secretary,Hillary Rodham Clinton,meet president andris berzins prime minister valdis dombrovskis foreign minister edgar rinkevics sign academic exchange program agreement agreement support justice sector reform moldova dedicate sumner well street
3382,secretary,Hillary Rodham Clinton,attend apec women economy forum meet foreign minister sergei lavrov
3383,secretary,Hillary Rodham Clinton,attend meet open session action group syria
3384,secretary,Hillary Rodham Clinton,meet president francois hollande foreign minister laurent fabius syrian opposition leaders palestinian authority president mahmoud abbas attend friends syrian people ministerial meet
3385,secretary,Hillary Rodham Clinton,meet president hamid karzai announce designation afghanistan major nonnato ally
3386,secretary,Hillary Rodham Clinton,meet prime minister yoshihiko noda foreign minister koichiro gemba attend conference afghanistan
3387,secretary,Hillary Rodham Clinton,meet president tsakhiagiin elbegdorj prime minister sukhbaatar batbold address international womens leadership forum leaders engage new democracies network community democracies govern council
3388,secretary,Hillary Rodham Clinton,meet prime minister nguyen tan dung foreign minister pham binh minh attend american chamber commerce reception
3389,secretary,Hillary Rodham Clinton,meet prime minister thongsing thammavong foreign minister thongloun sisoulith
3390,secretary,Hillary Rodham Clinton,meet prime minister hun sen attend usasean east asia summit ministerial meet east asia regional forum retreat attend friends lower mekong ministerial meet siem reap meet prime minister thailand president burma address gender equality womens empowerment policy dialogue attend usasean business forum
3391,secretary,Hillary Rodham Clinton,meet president mohammed morsi foreign minister mohamed kamel amr field marshal mohamed tantawi christian leaders dedicate consulate general alexandria
3392,secretary,Hillary Rodham Clinton,meet president shimon peres prime minister benjamin netanyahu foreign minister avigdor liberman defense minister ehud barak palestinian authority president salam fayyad quartet representative tony blair
3393,secretary,Hillary Rodham Clinton,meet president macky sali
3394,secretary,Hillary Rodham Clinton,meet president yoweri musaven address human right defenders
3395,secretary,Hillary Rodham Clinton,meet president salva kiir foreign minister nhial deng nhial afterwards return kampala
3396,secretary,Hillary Rodham Clinton,meet president mwai kibaki chief justice willy mutunga prime minister raila odinga somali roadmap signatories independent electoral boundaries commission civil society
3397,secretary,Hillary Rodham Clinton,meet president joyce banda visit camp glow lumbadze group
3398,secretary,Hillary Rodham Clinton,meet former president nelson mandela qunu attend ussouth africa business partnership summit ussouth africa strategic dialogue plenary session johannesburg meet foreign minister maite nekoanamashabane au chairdesignate nkosazana dlaminizuma participate pepfar transition sign meet former president fw de klerk cape town
3399,secretary,Hillary Rodham Clinton,meet president goodluck jonathan nigerian national security council anticorruption leaders
3400,secretary,Hillary Rodham Clinton,meet president john dramani mahama attend funeral service late president john atta mill
3401,secretary,Hillary Rodham Clinton,meet president boni yayi
3402,secretary,Hillary Rodham Clinton,meet president abdullah gul prime minister recep erdogan foreign minister ahmet davutoglu syrian activists refugees
3403,secretary,Hillary Rodham Clinton,attend pacific island forum
3404,secretary,Hillary Rodham Clinton,meet foreign minister marty natalegawa president susilo yudhoyono asean secretarygeneral surin pitsuwan discuss usindonesian comprehensive partnership
3405,secretary,Hillary Rodham Clinton,meet foreign minister yang jiechi president hu jintao premier wen jiabao state councilor dai bingguo
3406,secretary,Hillary Rodham Clinton,meet president taur ruak prime minister xanana gusmao
3407,secretary,Hillary Rodham Clinton,meet sultan hassanal bolkiah foreign minister prince mohamed inaugurate bruneius english language enrichment project
3408,secretary,Hillary Rodham Clinton,attend apec economic leaders meet sign memorandum understand usrussian cooperation antarctic joint statement strengthen usrussian interregional cooperation
3409,secretary,Hillary Rodham Clinton,meet president ollanta humala address conference power women drivers growth social inclusion
3410,secretary,Hillary Rodham Clinton,attend open caracol industrial park meet president michel martelly prime minister laurent lamothe
3411,secretary,Hillary Rodham Clinton,meet president abdelaziz bouteflika
3412,secretary,Hillary Rodham Clinton,meet eu high representative catherine ashton members bosnian presidency
3413,secretary,Hillary Rodham Clinton,meet eu high representative ashton prime minister ivaca dacic
3414,secretary,Hillary Rodham Clinton,meet eu high representative ashton president atifete jahjaga prime minister hashim thaci
3415,secretary,Hillary Rodham Clinton,meet president ivo josipovic prime minister zoran milanovic foreign minister vesna pusic
3416,secretary,Hillary Rodham Clinton,meet president bujar nishani prime minister sali berisha socialist party leader edi rama address parliament receive order national flag
3417,secretary,Hillary Rodham Clinton,meet prime minister julia gillard foreign minister robert carr defense minister stephen smith open perth usasia center attend australiaunited state ministerial consultations
3418,secretary,Hillary Rodham Clinton,meet former prime minister lee kuan yew prime minister lee hsien loong foreign minister kasiviswanathan shanmugam
3419,secretary,Hillary Rodham Clinton,meet president yingluck chinnawat join president obama
3420,secretary,Hillary Rodham Clinton,accompany president obama meet president thein sein opposition leader aung san suu kyi
3421,secretary,Hillary Rodham Clinton,attend usasean leaders meet east asia summit
3422,secretary,Hillary Rodham Clinton,discuss gaza crisis prime minister benjamin netanyahu un secretarygeneral ban kimoon
3423,secretary,Hillary Rodham Clinton,discuss gaza crisis president mahmoud abbas
3424,secretary,Hillary Rodham Clinton,discuss gaza crisis president mohammed morsi foreign minister mohamed kamal amr
3425,secretary,Hillary Rodham Clinton,meet prime minister petr necas foreign minister karel schwarzenberg
3426,secretary,Hillary Rodham Clinton,attend session north atlantic council meet natogeorgia council nonnato isaf contribute countries useu energy council
3427,secretary,Hillary Rodham Clinton,attend osce ministerial council meet meet president michael higgins prime minister enda kenny
3428,secretary,Hillary Rodham Clinton,meet first minister peter robinson deputy first minister martin mcguinness
3429,secretary,John Forbes Kerry,meet prime minister david cameron foreign secretary william hague
3430,secretary,John Forbes Kerry,meet foreign minister guido westerwelle chancellor angela merkel russian foreign minister sergey lavrov
3431,secretary,John Forbes Kerry,meet president francois hollande foreign minister laurent fabius discuss situation mali
3432,secretary,John Forbes Kerry,meet prime minister mario monti foreign minister guilio de santagata nato secretary general anders fogh rasmussen foreign minister baltic state also attend ad hoc meet syria syrian opposition leaders
3433,secretary,John Forbes Kerry,meet president abdullah gul prime minister recep tayyip erdogan foreign minister ahmed davutoglu discuss syrian crisis
3434,secretary,John Forbes Kerry,meet arab league secretary general nabil alaraby foreign minister mohamed amr president mohammed morsi defense minister abdul fatah alsisi egyptian political business leaders
3435,secretary,John Forbes Kerry,meet gulf cooperation council foreign minister foreign minister prince saud alfaisal
3436,secretary,John Forbes Kerry,meet crown prince mohamed bin zayed alnahyan foreign minister abdullah bin zayed alnahyan
3437,secretary,John Forbes Kerry,meet emir hamad bin khalifa althani heir apparent tamim bin hammad althani prime ministerforeign minister hamad bin jassin bin jaber althani
3438,secretary,John Forbes Kerry,meet foreign affairs minister eamon gilmore return unite state
3439,secretary,John Forbes Kerry,accompany president obama
3440,secretary,John Forbes Kerry,accompany president obama
3441,secretary,John Forbes Kerry,accompany president obama
3442,secretary,John Forbes Kerry,meet president nouri almaliki iraqi political leaders
3443,secretary,John Forbes Kerry,meet president hamid karzai
3444,secretary,John Forbes Kerry,meet foreign minister laurent fabius address french business leaders
3445,secretary,John Forbes Kerry,meet foreign minister ahmed davutoglu
3446,secretary,John Forbes Kerry,meet president shimon peres prime minister benjamin netanyahu palestinian authority prime minister salam fayyad
3447,secretary,John Forbes Kerry,meet president mahmoud abbas
3448,secretary,John Forbes Kerry,attend foreign minister meet
3449,secretary,John Forbes Kerry,meet president park gyeunhye prime minister yun byunse address american chamber commerce
3450,secretary,John Forbes Kerry,meet president xi jinping premier li liqiang foreign minister wang yi
3451,secretary,John Forbes Kerry,meet foreign minister fumio kishida
3452,secretary,John Forbes Kerry,meet foreign minister ahmed davutoglu attend ministerial meet friends syrian people core group also meet palestinian authority president mahmoud abbas ecumenical patriarch bartholomew
3453,secretary,John Forbes Kerry,attend nato foreign minister meet also attend natorussia council ministerial meet sign agreement lithuania counter nuclear smuggle meet afghan president hamad karzai pakistani general ashfaq kayani
3454,secretary,John Forbes Kerry,meet president vladimir putin foreign minister sergey lavrov
3455,secretary,John Forbes Kerry,meet foreign minister emma bonino jordanian foreign minister nasser judeh israeli justice minister tzipi livni
3456,secretary,John Forbes Kerry,meet prime minister fredrik reinfeldt foreign minister carl bildt attend arctic council ministerial meet kiruna
3457,secretary,John Forbes Kerry,meet sultan qaboos bin say al say defense minister say badr albusaidi
3458,secretary,John Forbes Kerry,meet king abdullah ii foreign minister nasser judeh attend london eleven plenary meet
3459,secretary,John Forbes Kerry,meet prime minister benjamin netanyahu president shimon peres
3460,secretary,John Forbes Kerry,meet president mahmoud abbas
3461,secretary,John Forbes Kerry,attend african union summit commemorate golden jubilee organization african unity
3462,secretary,John Forbes Kerry,attend world economic forum
3463,secretary,John Forbes Kerry,meet french foreign minister laurent fabius russian foreign minister sergey lavrov
3464,secretary,John Forbes Kerry,attend oas general assembly
3465,secretary,John Forbes Kerry,attend london eleven plenary meet meet heir apparent sheikh tamin althani prime ministerforeign minister sheikh hamad althani amir hamad althani
3466,secretary,John Forbes Kerry,attend fourth annual usindia strategic dialogue second usindia education dialogue
3467,secretary,John Forbes Kerry,meet foreign minister prince saud alfaisal
3468,secretary,John Forbes Kerry,meet amir sheikh sabah alahmed alsabah deputy prime ministerforeign minister sheikh sabah khalid alsabah
3469,secretary,John Forbes Kerry,meet king abdullah ii palestinian authority president mahmoud abbas
3470,secretary,John Forbes Kerry,meet prime minister benjamin netanyahu
3471,secretary,John Forbes Kerry,meet president mahmoud abbas
3472,secretary,John Forbes Kerry,meet king abdullah ii palestinian authority president mahmoud abbas
3473,secretary,John Forbes Kerry,meet president mahmoud abbas
3474,secretary,John Forbes Kerry,attend aseanus ministerial lower mekong initiative friends lower mekong ministerial meet asean regional forum east asia summit foreign minister meet
3475,secretary,John Forbes Kerry,meet foreign minister nasser judeh palestinian authority president mahmoud abbas attend arab league peace initiative meet visit zaatri refugee camp
3476,secretary,John Forbes Kerry,meet president mahmoud abbas chief negotiator saeb erekat
3477,secretary,John Forbes Kerry,meet president asif zardari prime minister nawaz sharif national security adviser sartaj aziz visit zero point power plant
3478,secretary,John Forbes Kerry,meet unite arab emirates foreign minister abdullah bin zayed
3479,secretary,John Forbes Kerry,meet president juan manuel santos foreign minister maria angela holguin defense minister juan carlos pinzon colombian peace negotiators
3480,secretary,John Forbes Kerry,meet president dilma roussef foreign minister antonio patriota education minister aloizio mercadante
3481,secretary,John Forbes Kerry,meet eu foreign minister lithuanian president dalia gribauskaite foreign minister linas linkevicius
3482,secretary,John Forbes Kerry,meet foreign minister laurent fabius ministerial delegation arab peace initiative
3483,secretary,John Forbes Kerry,meet palestinian authority president mahmoud abbas foreign secretary william hague
3484,secretary,John Forbes Kerry,discuss syrian crisis russian foreign minister sergey lavrov announce framework elimination syrian chemical weapons
3485,secretary,John Forbes Kerry,meet prime minister benjamin netanyahu
3486,secretary,John Forbes Kerry,meet president francois hollande foreign minister laurent fabius british foreign secretary william hague turkish foreign minister ahmet davutoglu saudi foreign minister saud alfaisal
3487,secretary,John Forbes Kerry,attend usjapan security consultative committee meet sign protocol amend guam international agreement concern redeployment us force okinawa guam
3488,secretary,John Forbes Kerry,attend apec ministerial meet apec ceo summit meet sign nuclear risk reduction agreement russian foreign minister sergey lavrov
3489,secretary,John Forbes Kerry,attend usasean summit meet
3490,secretary,John Forbes Kerry,attend fourth global entrepreneurship summit
3491,secretary,John Forbes Kerry,meet president hamid karzai sign bilateral security agreement
3492,secretary,John Forbes Kerry,meet eu high representative catherine ashton address aipac national summit satellite also meet un special representative syria lakhdar brahimi
3493,secretary,John Forbes Kerry,meet members arab peace initiative followup committee saudi foreign minister saud alfaisal foreign minister laurent fabius members syrian opposition coalition
3494,secretary,John Forbes Kerry,attend london eleven ministerial meet
3495,secretary,John Forbes Kerry,meet prime minister enrico letta israeli prime minister benjamin netanyahu
3496,secretary,John Forbes Kerry,meet interim president adly mansour foreign minister nabil fahmy defense minister abdul fatah alsisi
3497,secretary,John Forbes Kerry,meet foreign minister saud alfaisal king abdullah bin abdulaziz alsaud
3498,secretary,John Forbes Kerry,wreathlaying grave former prime minister tadeusz mazowiecki meet prime minister donald tusk foreign minister radoslaw sikorski medal award ceremony lask air base
3499,secretary,John Forbes Kerry,wreathlaying ceremony yitzhak rabin memorial meet president shimon peres prime minister benjamin netanyahu
3500,secretary,John Forbes Kerry,meet president mahmoud abbas attend high impact microfinance infrastructure initiative event
3501,secretary,John Forbes Kerry,meet king abdullah ii foreign minister nasser judeh palestinian authority president mahmoud abbas
3502,secretary,John Forbes Kerry,meet prime minister benjamin netanyahu
3503,secretary,John Forbes Kerry,meet eu high representative catherine ashton french foreign minister laurent fabius iranian foreign minister mohammed zarif
3504,secretary,John Forbes Kerry,meet crown prince mohammed bin zayed alnahyan foreign minister abdullah bin zayed alnahyan
3505,secretary,John Forbes Kerry,meet representatives iranian foreign minister mohammed zarif announce first step agreement irans nuclear program
3506,secretary,John Forbes Kerry,meet foreign secretary william hague libyan prime minister ali zeidan
3507,secretary,John Forbes Kerry,attend nato foreign minister meet natorussia council meet sign cyber partnership agreement estonia
3508,secretary,John Forbes Kerry,meet president nicolae timofti prime minister iurie leanca attend trade investment showcast
3509,secretary,John Forbes Kerry,meet prime minister benjamin netanyahu finance minister yair lapid
3510,secretary,John Forbes Kerry,meet president mahmoud abbas
3511,secretary,John Forbes Kerry,meet prime minister benjamin netanyahu
3512,secretary,John Forbes Kerry,meet american vietnamese business leaders address american chamber commerce deliver address climate change meet foreign minister pham binh minh
3513,secretary,John Forbes Kerry,meet president benigno aquino foreign secretary albert del rosario visit usaid forward operate base
3514,secretary,John Forbes Kerry,meet prime minister benjamin netanyahu foreign minister avigdor lieberman
3515,secretary,John Forbes Kerry,meet president mahmoud abbas
3516,secretary,John Forbes Kerry,meet king abdullah ii
3517,secretary,John Forbes Kerry,meet king abdullah bin abdulaziz alsaid
3518,secretary,John Forbes Kerry,attend london ministerial meet arab peace initiative followup committee meet meet russian foreign minister sergei lavrov
3519,secretary,John Forbes Kerry,meet secretary state pietro parolin
3520,secretary,John Forbes Kerry,attend syria donors conference
3521,secretary,John Forbes Kerry,attend world economic forum
3522,secretary,John Forbes Kerry,meet chancellor angela merkel foreign minister frankwalter steinmeier attend munich security conference
3523,secretary,John Forbes Kerry,meet president park geunhye foreign minister yun byungse
3524,secretary,John Forbes Kerry,meet president xi jinping foreign minister wang yi premier li keqiang visit joint venture plant
3525,secretary,John Forbes Kerry,meet asean secretarygeneral li luong minh foreign minister marty natalegawa deliver address climate change attend joint commission meet sign memoranda understand southsouth triangular cooperation wildlife traffic
3526,secretary,John Forbes Kerry,meet crown prince mohammed bin zayed alnahyan foreign minister abdullah bin zayed alnahyan
3527,secretary,John Forbes Kerry,meet president moncef marzouki prime minister medhi jomaa
3528,secretary,John Forbes Kerry,meet foreign minister laurent fabius palestinian authority president mahmoud abbas jordanian foreign minister nasser judeh
3529,secretary,John Forbes Kerry,meet act president oleksandr turchynov prime minister arseniy yatsenyuk political religious leaders
3530,secretary,John Forbes Kerry,attend budapest memorandum ministerial meet meet international support group lebanon
3531,secretary,John Forbes Kerry,meet prime minister matteo renzi foreign minister federica mogherini attend conference international support libya
3532,secretary,John Forbes Kerry,meet king abdullah ii
3533,secretary,John Forbes Kerry,discuss ukrainian crisis russian foreign minister sergei lavrov
3534,secretary,John Forbes Kerry,accompany president obama leaders meet ukrainian crisis
3535,secretary,John Forbes Kerry,accompany president obama
3536,secretary,John Forbes Kerry,accompany president obama
3537,secretary,John Forbes Kerry,meet king abdullah ii palestinian authority president mahmoud abbas
3538,secretary,John Forbes Kerry,accompany president obama
3539,secretary,John Forbes Kerry,accompany president obama
3540,secretary,John Forbes Kerry,meet foreign minister laurent fabius russian foreign minister sergei lavrov
3541,secretary,John Forbes Kerry,meet prime minister benjamin netanyahu
3542,secretary,John Forbes Kerry,meet president mahmoud abbas
3543,secretary,John Forbes Kerry,attend nato foreign ministerial meet meet natoukraine natogeorgia commission cochaired useu energy council meet
3544,secretary,John Forbes Kerry,cochaired usalgeria strategic dialogue
3545,secretary,John Forbes Kerry,cochaired usmorocco strategic dialogue
3546,secretary,John Forbes Kerry,discuss ukrainian crisis representatives russia ukraine european union discuss syrian crisis joint special representative lakhdar brahimi
3547,secretary,John Forbes Kerry,coconvened session usau high level dialogue meet somali president hassan sheikh mohamud
3548,secretary,John Forbes Kerry,meet president salva kiir civil society leaders unmiss representatives
3549,secretary,John Forbes Kerry,meet foreign minister raymond tshibanda participants young africa leaders initiative un special representative martin kobler president joseph kabila
3550,secretary,John Forbes Kerry,meet president jose eduardo do santos foreign minister georges chikoli visit ge facility
3551,secretary,John Forbes Kerry,attend meet london friends syrian people syrian opposition coalition
3552,secretary,John Forbes Kerry,meet president enrico pena nieto foreign secretary jose antonio meade attend joint bilateral forum higher education innovation research cleantech challenge launch event usmexico ceo dialogue dinner
3553,secretary,John Forbes Kerry,accompany president obama sign framework agreement innovation meet ukrainian presidentelect petro poroshenko
3554,secretary,John Forbes Kerry,meet prime minister tammam salam participate roundtable nongovernmental organizations
3555,secretary,John Forbes Kerry,accompany president obama take part commemorations anniversary normandy invasion
3556,secretary,John Forbes Kerry,attend global summit end sexual violence combat
3557,secretary,John Forbes Kerry,meet president abdel fattah alsisi foreign minister sameh shoukry arab league secretarygeneral nabil alaraby
3558,secretary,John Forbes Kerry,meet foreign minister nasser judeh
3559,secretary,John Forbes Kerry,meet president nouri almaliki iraqi political leaders kurdistan regional leaders erbil
3560,secretary,John Forbes Kerry,attend nato foreign minister meet
3561,secretary,John Forbes Kerry,meet foreign minister laurent fabius foreign minister israel saudi arabia unite arab emirates jordan
3562,secretary,John Forbes Kerry,meet king abdullah bin abdulaziz alsaud syrian opposition coalition president ahmad jarba
3563,secretary,John Forbes Kerry,attend inauguration president juan carlos varela rodriguez meet presidents el salvador guatemala honduras
3564,secretary,John Forbes Kerry,attend sixth round uschina strategic economic dialogue
3565,secretary,John Forbes Kerry,meet president hamid karzai afghan political leaders head un assistance mission
3566,secretary,John Forbes Kerry,meet iranian foreign minister javad zarif various foreign minister
3567,secretary,John Forbes Kerry,discuss gaza crisis un secretarygeneral ban kimoon arab league secretarygeneral nabil alaraby president abdel fattah alsisi foreign minister sameh shoukry
3568,secretary,John Forbes Kerry,meet un secretarygeneral ban kimoon prime minister benjamin netanyahu
3569,secretary,John Forbes Kerry,meet president mahmoud abbas
3570,secretary,John Forbes Kerry,discuss gaza crisis un secretarygeneral ban kimoon arab league secretarygeneral nabil alaraby president abdel fattah alsisi foreign minister sameh shoukry
3571,secretary,John Forbes Kerry,meet foreign minister france unite kingdom germany italy qatar turkey
3572,secretary,John Forbes Kerry,attend usindia strategic dialogue
3573,secretary,John Forbes Kerry,meet president hamid karzai presidential candidates abdullah abdullah ashraf ghani
3574,secretary,John Forbes Kerry,attend usasean lower mekong initiatives asean regional forum east asia summit ministerial meet
3575,secretary,John Forbes Kerry,attend australiaus ministerial consultations
3576,secretary,John Forbes Kerry,meet governor general frank kabui prime minister gordon lilo attend wreathlaying ceremonies guadalcanal american memorial solomons scout coastwatchers memorial
3577,secretary,John Forbes Kerry,accompany president obama nato summit meet
3578,secretary,John Forbes Kerry,meet president fuad masum prime minister haidar alabadi foreign minister ibrahim aljafari council representatives speaker salim aljabouri
3579,secretary,John Forbes Kerry,meet king abdullah ii
3580,secretary,John Forbes Kerry,meet king abdullah attend meet gulf cooperation council regional partner meet representatives organization islamic conference
3581,secretary,John Forbes Kerry,meet president recep tayyip erdogan prime minister ahmed davutoglu foreign minister mevlut cavusoglu
3582,secretary,John Forbes Kerry,meet president abdel fattah alsisi foreign minister sameh shoukry arab league secretarygeneral nabil alaraby
3583,secretary,John Forbes Kerry,attend international conference peace security iraq
3584,secretary,John Forbes Kerry,attend gaza donors conference
3585,secretary,John Forbes Kerry,meet foreign minister laurent fabius russian foreign minister sergei lavrov libyan foreign minister mohammed aldairi
3586,secretary,John Forbes Kerry,trilateral meet eu high representative lady catherine ashton iranian foreign minister mohammad javad zarif
3587,secretary,John Forbes Kerry,attend inauguration joko widodo
3588,secretary,John Forbes Kerry,meet chancellor angela merkel foreign minister frankwalter steinmeier
3589,secretary,John Forbes Kerry,meet prime minister stephen harper foreign minister john baird
3590,secretary,John Forbes Kerry,meet foreign minister laurent fabius jordanian foreign minister nasser judeh quartet representative tony blair
3591,secretary,John Forbes Kerry,attend apec ministerial meet
3592,secretary,John Forbes Kerry,attend trilateral meet eu high representative lady catherine ashton iranian foreign minister mohammad javad zarif
3593,secretary,John Forbes Kerry,accompany president obama
3594,secretary,John Forbes Kerry,meet king abdullah ii foreign minister nasser judeh palestinian authority president mahmoud abbas attend bilateral meet king abdullah ii israeli prime minister benjamin netanyahu
3595,secretary,John Forbes Kerry,attend negotiations iran
3596,secretary,John Forbes Kerry,attend meet representatives eu high representative ashton iranian foreign minister zarif
3597,secretary,John Forbes Kerry,attend nato foreign minister meet first ministerial meet counterisil coalition useu energy council meet
3598,secretary,John Forbes Kerry,attend osce ministerial meet
3599,secretary,John Forbes Kerry,attend conference afghanistan
3600,secretary,John Forbes Kerry,meet president ollanta humala tasso french foreign minister fabius address
3601,secretary,John Forbes Kerry,meet president juan manuel santos foreign minister maria angela holguin
3602,secretary,John Forbes Kerry,meet russian foreign minister sergei lavrov israeli prime minister benjamin netanyahu
3603,secretary,John Forbes Kerry,meet foreign minister
3604,secretary,John Forbes Kerry,meet arab league special committee quartet representative tony blair
3605,secretary,John Forbes Kerry,meet sultan qaboos oman
3606,secretary,John Forbes Kerry,attend vibrant gujerat global investors summit
3607,secretary,John Forbes Kerry,attend second uspakistan strategic dialogue ministerial meet
3608,secretary,John Forbes Kerry,meet un special envoy syria steffan de mistura iranian foreign minister mohammed javad zarif
3609,secretary,John Forbes Kerry,meet president rosen plevneliev prime minister boyko borissov foreign minister daniel mitov british foreign secretary phillp hammond
3610,secretary,John Forbes Kerry,meet president francois hollande foreign minister laurent fabius mayor anne hidlago iranian foreign minister mohammed javad zarif
3611,secretary,John Forbes Kerry,attend meet counterisil coalition small group meet foreign secretary philip hammond
3612,secretary,John Forbes Kerry,attend world economic forum
3613,secretary,John Forbes Kerry,meet president goodluck jonathan presidential candidate muhammedu buhari
3614,secretary,John Forbes Kerry,meet members us mission
3615,secretary,John Forbes Kerry,accompany president obama offer condolences king salman bin abd al aziz bin saud pass king abdullah
3616,secretary,John Forbes Kerry,meet president petro poroshenko prime minister arseniy yatsenyuk
3617,secretary,John Forbes Kerry,attend munich security conference
3618,secretary,John Forbes Kerry,meet foreign secretary philip hammond
3619,secretary,John Forbes Kerry,meet iranian foreign minister mohammed javad zarif
3620,secretary,John Forbes Kerry,attend session un human right commission meet russian foreign minister sergei lavrov meet iranian foreign minister mohammed javad zarif montreux
3621,secretary,John Forbes Kerry,meet king salman foreign minister saud alfaisal attend meet gulf cooperation council foreign minister
3622,secretary,John Forbes Kerry,meet gulf cooperation council foreign minister
3623,secretary,John Forbes Kerry,meet foreign minister france germany unite kingdom eu high representative federica mogherini
3624,secretary,John Forbes Kerry,attend egypt economic development conference
3625,secretary,John Forbes Kerry,attend negotiations iran
3626,secretary,John Forbes Kerry,meet foreign minister france germany unite kingdom eu high representative federica mogherini
3627,secretary,John Forbes Kerry,attend negotiations iran
3628,secretary,John Forbes Kerry,attend seventh summit americas
3629,secretary,John Forbes Kerry,attend foreign minister meet
3630,secretary,John Forbes Kerry,attend arctic council ministerial meet
3631,secretary,John Forbes Kerry,meet president maithripala sirisena prime minister ranil wikremesinghe foreign minister mangala samaraweera
3632,secretary,John Forbes Kerry,meet president uhuru kenyatta chief justice willy mutunga visit dadaab refugee camp
3633,secretary,John Forbes Kerry,meet president hassan sheikh mahmoud prime minister omar abdirashid ali sharmarke regional leaders announce plan reestablish us embassy
3634,secretary,John Forbes Kerry,president ismail omar guelleh foreign minister mahamoud ali youssouf
3635,secretary,John Forbes Kerry,meet king salman crown prince mohammed bin nayef foreign minister adel aljubeir yemeni president abd rabbuh mansur hadi
3636,secretary,John Forbes Kerry,attend ceremonies commemorate anniversary veday meet foreign minister laurent fabius gulf cooperation council foreign minister
3637,secretary,John Forbes Kerry,meet president vladimir putin foreign minister sergei lavrov
3638,secretary,John Forbes Kerry,attend nato foreign minister meet
3639,secretary,John Forbes Kerry,meet foreign minister wang yi premier li keqiang state counselor yang jiechi president xi jingping
3640,secretary,John Forbes Kerry,meet foreign minister yun byungse president park geunhye
3641,secretary,John Forbes Kerry,attend inauguration president muhammedu buhari
3642,secretary,John Forbes Kerry,meet iranian foreign minister mohammad javad zarif
3643,secretary,John Forbes Kerry,meet iranian foreign minister mohammad javad zarif foreign minister negotiate joint comprehensive plan action concern irans nuclear energy program
3644,secretary,John Forbes Kerry,cochaired usegypt strategic dialogue
3645,secretary,John Forbes Kerry,meet foreign minister gulf cooperation council
